ReadID	Reference	ReadLength
SRR27421012.8589	NC_012152.1	8148
SRR27421012.78134	NC_012152.1	7731
SRR27421012.111402	NC_012152.1	10060
SRR27421012.38519	NC_012152.1	6835
SRR27421012.58988	NC_012152.1	8209
SRR27421012.95682	NC_012152.1	9302
SRR27421012.168999	NC_012152.1	6295
SRR27421012.168694	NC_012152.1	6627
SRR27421012.168350	NC_012152.1	6621
SRR27421012.112483	NC_012152.1	16130
SRR27421012.136603	NC_012152.1	7875
SRR27421012.98793	NC_012152.1	9480
SRR27421012.42369	NC_012152.1	7074
SRR27421012.102678	NC_012152.1	6320
SRR27421012.149500	NC_012152.1	6456
SRR27421012.7243	NC_012152.1	5647
SRR27421012.105889	NC_012152.1	5775
SRR27421012.27228	NC_012152.1	7726
SRR27421012.91218	NC_012152.1	6988
SRR27421012.6452	NC_012152.1	9144
SRR27421012.76451	NC_012152.1	7430
SRR27421012.92133	NC_012152.1	6076
SRR27421012.134524	NC_012152.1	10029
SRR27421012.94244	NC_012152.1	6107
SRR27421012.41252	NC_012152.1	8192
SRR27421012.85040	NC_012152.1	8020
SRR27421012.1488	NC_012152.1	9564
SRR27421012.126215	NC_012152.1	7198
SRR27421012.121654	NC_012152.1	6788
SRR27421012.165379	NC_012152.1	7176
SRR27421012.33095	NC_012152.1	8077
SRR27421012.151955	NC_012152.1	10455
SRR27421012.53009	NC_012152.1	9234
SRR27421012.85569	NC_012152.1	6700
SRR27421012.30603	NC_012152.1	5982
SRR27421012.133375	NC_012152.1	6348
SRR27421012.148584	NC_012152.1	7099
SRR27421012.164748	NC_012152.1	12608
SRR27421012.52521	NC_012152.1	6241
SRR27421012.26405	NC_012152.1	6724
SRR27421012.31725	NC_012152.1	6569
SRR27421012.172371	NC_012152.1	8021
SRR27421012.138943	NC_012152.1	15221
SRR27421012.37668	NC_012152.1	6758
SRR27421012.116939	NC_012152.1	6431
SRR27421012.176100	NC_012152.1	10326
SRR27421012.146865	NC_012152.1	10162
SRR27421012.58604	NC_012152.1	6761
SRR27421012.173377	NC_012152.1	9288
SRR27421012.173376	NC_012152.1	9293
SRR27421012.18392	NC_012152.1	9795
SRR27421012.120945	NC_012152.1	6526
SRR27421012.72651	NC_012152.1	6993
SRR27421012.130264	NC_012152.1	6813
SRR27421012.145626	NC_012152.1	32096
SRR27421012.65483	NC_012152.1	10153
SRR27421012.5900	NC_012152.1	17995
SRR27421012.81810	NC_012152.1	14309
SRR27421012.837	NC_012152.1	10005
SRR27421012.162390	NC_012152.1	6016
SRR27421012.174115	NC_012152.1	10133
SRR27421012.140200	NC_012152.1	6692
SRR27421012.91104	NC_012152.1	9806
SRR27421012.15568	NC_012152.1	12284
SRR27421012.34678	NC_012152.1	9669
SRR27421012.165930	NC_012152.1	9277
SRR27421012.170191	NC_012152.1	8139
SRR27421012.140874	NC_012152.1	9766
SRR27421012.142671	NC_012152.1	6637
SRR27421012.23964	NC_012152.1	6358
SRR27421012.54563	NC_012152.1	6623
SRR27421012.97139	NC_012152.1	16256
SRR27421012.158243	NC_012152.1	9743
SRR27421012.13631	NC_012152.1	9191
SRR27421012.147375	NC_012152.1	8618
SRR27421012.105064	NC_012152.1	9002
SRR27421012.118013	NC_012152.1	6808
SRR27421012.126834	NC_012152.1	6103
SRR27421012.10977	NC_012152.1	5275
SRR27421012.95372	NC_012152.1	6747
SRR27421012.107954	NC_012152.1	6321
SRR27421012.55651	NC_012152.1	7211
SRR27421012.1666	NC_012152.1	6570
SRR27421012.2328	NC_012152.1	6595
SRR27421012.98257	NC_012152.1	6209
SRR27421012.174922	NC_012152.1	6860
SRR27421012.3930	NC_012152.1	5871
SRR27421012.91679	NC_012152.1	6160
SRR27421012.116165	NC_012152.1	8535
SRR27421012.113403	NC_012152.1	11683
SRR27421012.113319	NC_012152.1	5508
SRR27421012.27937	NC_012152.1	6644
SRR27421012.76589	NC_012152.1	6940
SRR27421012.2457	NC_012152.1	6968
SRR27421012.169690	NC_012152.1	6523
SRR27421012.102429	NC_012152.1	9817
SRR27421012.166506	NC_012152.1	5984
SRR27421012.61965	NC_012152.1	5493
SRR27421012.23482	NC_012152.1	6659
SRR27421012.124343	NC_012152.1	9202
SRR27421012.20384	NC_012152.1	9587
SRR27421012.23877	NC_012152.1	5346
SRR27421012.53542	NC_012152.1	7128
SRR27421012.152344	NC_012152.1	6617
SRR27421012.118204	NC_012152.1	6454
SRR27421012.152969	NC_012152.1	13830
SRR27421012.137356	NC_012152.1	6950
SRR27421012.1493	NC_012152.1	6058
SRR27421012.131192	NC_012152.1	5964
SRR27421012.60426	NC_012152.1	12983
SRR27421012.18260	NC_012152.1	7837
SRR27421012.126796	NC_012152.1	7532
SRR27421012.67175	NC_012152.1	5932
SRR27421012.85072	NC_012152.1	7600
SRR27421012.56401	NC_012152.1	6235
SRR27421012.74639	NC_012152.1	5939
SRR27421012.136520	NC_012152.1	6915
SRR27421012.177124	NC_012152.1	9695
SRR27421012.171164	NC_012152.1	18508
SRR27421012.159528	NC_012152.1	6683
SRR27421012.158817	NC_012152.1	6682
SRR27421012.52606	NC_012152.1	7935
SRR27421012.117069	NC_012152.1	8043
SRR27421012.32111	NC_012152.1	6592
SRR27421012.31355	NC_012152.1	6568
SRR27421012.27353	NC_012152.1	8722
SRR27421012.25612	NC_012152.1	6352
SRR27421012.94063	NC_012152.1	6501
SRR27421012.175387	NC_012152.1	9620
SRR27421012.29560	NC_012152.1	8716
SRR27421012.136053	NC_012152.1	8914
SRR27421012.133043	NC_012152.1	6115
SRR27421012.138370	NC_012152.1	8760
SRR27421012.25376	NC_012152.1	7169
SRR27421012.68500	NC_012152.1	6926
SRR27421012.154854	NC_012152.1	9685
SRR27421012.53338	NC_012152.1	5983
SRR27421012.163652	NC_012152.1	9750
SRR27421012.20211	NC_012152.1	7635
SRR27421012.48979	NC_012152.1	5708
SRR27421012.39392	NC_012152.1	5848
SRR27421012.49521	NC_012152.1	5649
SRR27421012.50976	NC_012152.1	6134
SRR27421012.90828	NC_012152.1	9257
SRR27421012.91246	NC_012152.1	7095
SRR27421012.128581	NC_012152.1	6811
SRR27421012.170903	NC_012152.1	6588
SRR27421012.61095	NC_012152.1	9064
SRR27421012.3399	NC_012152.1	6153
SRR27421012.123137	NC_012152.1	7866
SRR27421012.103451	NC_012152.1	5210
SRR27421012.164739	NC_012152.1	7881
SRR27421012.98504	NC_012152.1	6700
SRR27421012.93920	NC_012152.1	7992
SRR27421012.20362	NC_012152.1	5973
SRR27421012.65875	NC_012152.1	6702
SRR27421012.45031	NC_012152.1	5991
SRR27421012.169660	NC_012152.1	8226
SRR27421012.67141	NC_012152.1	14968
SRR27421012.116896	NC_012152.1	6656
SRR27421012.140424	NC_012152.1	9754
SRR27421012.57747	NC_012152.1	6949
SRR27421012.172408	NC_012152.1	15876
SRR27421012.43929	NC_012152.1	9620
SRR27421012.174044	NC_012152.1	6713
SRR27421012.29575	NC_012152.1	9339
SRR27421012.88039	NC_012152.1	8180
SRR27421012.75327	NC_012152.1	6676
SRR27421012.51724	NC_012152.1	5923
SRR27421012.133485	NC_012152.1	6804
SRR27421012.96215	NC_012152.1	9200
SRR27421012.131304	NC_012152.1	6780
SRR27421012.124217	NC_012152.1	5454
SRR27421012.161953	NC_012152.1	5703
SRR27421012.158800	NC_012152.1	5683
SRR27421012.122683	NC_012152.1	6968
SRR27421012.107523	NC_012152.1	10340
SRR27421012.118977	NC_012152.1	6324
SRR27421012.163164	NC_012152.1	8147
SRR27421012.5887	NC_012152.1	6822
SRR27421012.10964	NC_012152.1	7171
SRR27421012.161080	NC_012152.1	6691
SRR27421012.83328	NC_012152.1	9811
SRR27421012.161079	NC_012152.1	6685
SRR27421012.27824	NC_012152.1	6231
SRR27421012.146560	NC_012152.1	12900
SRR27421012.157788	NC_012152.1	8335
SRR27421012.16637	NC_012152.1	5499
SRR27421012.136285	NC_012152.1	6080
SRR27421012.47382	NC_012152.1	9567
SRR27421012.55480	NC_012152.1	10456
SRR27421012.112646	NC_012152.1	7408
SRR27421012.141176	NC_012152.1	7614
SRR27421012.174526	NC_012152.1	10111
SRR27421012.752	NC_012152.1	18751
SRR27421012.127032	NC_012152.1	10872
SRR27421012.87752	NC_012152.1	7088
SRR27421012.64297	NC_012152.1	9487
SRR27421012.133392	NC_012152.1	6102
SRR27421012.84921	NC_012152.1	26131
SRR27421012.47688	NC_012152.1	9067
SRR27421012.55769	NC_012152.1	6092
SRR27421012.107255	NC_012152.1	6046
SRR27421012.176318	NC_012152.1	6138
SRR27421012.28038	NC_012152.1	8797
SRR27421012.88922	NC_012152.1	17731
SRR27421012.92862	NC_012152.1	6888
SRR27421012.151603	NC_012152.1	6918
SRR27421012.142831	NC_012152.1	6836
SRR27421012.115531	NC_012152.1	6667
SRR27421012.75230	NC_012152.1	8068
SRR27421012.170307	NC_012152.1	7704
SRR27421012.46377	NC_012152.1	5628
SRR27421012.157385	NC_012152.1	9778
SRR27421012.160206	NC_012152.1	9758
SRR27421012.144722	NC_012152.1	9503
SRR27421012.45792	NC_012152.1	5440
SRR27421012.160603	NC_012152.1	8997
SRR27421012.69521	NC_012152.1	17141
SRR27421012.35430	NC_012152.1	8639
SRR27421012.158153	NC_012152.1	7511
SRR27421012.36499	NC_012152.1	5410
SRR27421012.79393	NC_012152.1	10955
SRR27421012.88067	NC_012152.1	9534
SRR27421012.88066	NC_012152.1	9541
SRR27421012.104277	NC_012152.1	9941
SRR27421012.24629	NC_012152.1	7829
SRR27421012.52836	NC_012152.1	8239
SRR27421012.57225	NC_012152.1	8590
SRR27421012.95413	NC_012152.1	6578
SRR27421012.37886	NC_012152.1	6646
SRR27421012.36454	NC_012152.1	6553
SRR27421012.132891	NC_012152.1	13225
SRR27421012.40875	NC_012152.1	6307
SRR27421012.129680	NC_012152.1	5665
SRR27421012.36317	NC_012152.1	12467
SRR27421012.25919	NC_012152.1	8068
SRR27421012.148467	NC_012152.1	16942
SRR27421012.89460	NC_012152.1	15391
SRR27421012.96514	NC_012152.1	6495
SRR27421012.172802	NC_012152.1	13088
SRR27421012.137578	NC_012152.1	6647
SRR27421012.29588	NC_012152.1	6122
SRR27421012.30387	NC_012152.1	8090
SRR27421012.139824	NC_012152.1	9418
SRR27421012.48633	NC_012152.1	6997
SRR27421012.87702	NC_012152.1	6727
SRR27421012.81030	NC_012152.1	9966
SRR27421012.5633	NC_012152.1	13463
SRR27421012.150876	NC_012152.1	7077
SRR27421012.117238	NC_012152.1	8521
SRR27421012.598	NC_012152.1	6872
SRR27421012.18137	NC_012152.1	6286
SRR27421012.19427	NC_012152.1	6244
SRR27421012.34424	NC_012152.1	6910
SRR27421012.73732	NC_012152.1	8395
SRR27421012.29592	NC_012152.1	5894
SRR27421012.49133	NC_012152.1	6678
SRR27421012.77167	NC_012152.1	9658
SRR27421012.173920	NC_012152.1	11359
SRR27421012.2169	NC_012152.1	8262
SRR27421012.25984	NC_012152.1	16293
SRR27421012.136491	NC_012152.1	16823
SRR27421012.122791	NC_012152.1	10089
SRR27421012.7128	NC_012152.1	10031
SRR27421012.114761	NC_012152.1	9062
SRR27421012.172183	NC_012152.1	5201
SRR27421012.174164	NC_012152.1	5705
SRR27421012.113879	NC_012152.1	6777
SRR27421012.173631	NC_012152.1	5715
SRR27421012.32714	NC_012152.1	7927
SRR27421012.13200	NC_012152.1	9253
SRR27421012.11228	NC_012152.1	9236
SRR27421012.122616	NC_012152.1	6817
SRR27421012.162843	NC_012152.1	7784
SRR27421012.82372	NC_012152.1	6693
SRR27421012.62122	NC_012152.1	9363
SRR27421012.157406	NC_012152.1	9854
SRR27421012.22200	NC_012152.1	6309
SRR27421012.133051	NC_012152.1	6882
SRR27421012.60160	NC_012152.1	9055
SRR27421012.44828	NC_012152.1	5856
SRR27421012.35238	NC_012152.1	6689
SRR27421012.60555	NC_012152.1	8343
SRR27421012.70707	NC_012152.1	6683
SRR27421012.120514	NC_012152.1	6681
SRR27421012.25758	NC_012152.1	6290
SRR27421012.51859	NC_012152.1	9586
SRR27421012.48201	NC_012152.1	6801
SRR27421012.34020	NC_012152.1	6574
SRR27421012.168891	NC_012152.1	6737
SRR27421012.59770	NC_012152.1	7961
SRR27421012.61670	NC_012152.1	9352
SRR27421012.101606	NC_012152.1	8207
SRR27421012.164867	NC_012152.1	7865
SRR27421012.144622	NC_012152.1	8816
SRR27421012.69493	NC_012152.1	7452
SRR27421012.10051	NC_012152.1	7405
SRR27421012.27144	NC_012152.1	9457
SRR27421012.35274	NC_012152.1	6822
SRR27421012.118493	NC_012152.1	6578
SRR27421012.4331	NC_012152.1	11473
SRR27421012.27703	NC_012152.1	7120
SRR27421012.110600	NC_012152.1	7072
SRR27421012.174325	NC_012152.1	5877
SRR27421012.82697	NC_012152.1	9317
SRR27421012.100281	NC_012152.1	8051
SRR27421012.76584	NC_012152.1	6083
SRR27421012.76585	NC_012152.1	6034
SRR27421012.45368	NC_012152.1	7785
SRR27421012.47253	NC_012152.1	7766
SRR27421012.60462	NC_012152.1	9148
SRR27421012.150656	NC_012152.1	12400
SRR27421012.139155	NC_012152.1	6714
SRR27421012.47983	NC_012152.1	12541
SRR27421012.22035	NC_012152.1	9292
SRR27421012.33383	NC_012152.1	8763
SRR27421012.171725	NC_012152.1	7020
SRR27421012.87115	NC_012152.1	6635
SRR27421012.68913	NC_012152.1	6733
SRR27421012.146590	NC_012152.1	5903
SRR27421012.146589	NC_012152.1	5945
SRR27421012.166060	NC_012152.1	9725
SRR27421012.118998	NC_012152.1	9523
SRR27421012.121858	NC_012152.1	7680
SRR27421012.86635	NC_012152.1	6799
SRR27421012.1477	NC_012152.1	9228
SRR27421012.11733	NC_012152.1	5799
SRR27421012.77317	NC_012152.1	19220
SRR27421012.167078	NC_012152.1	6586
SRR27421012.109067	NC_012152.1	7356
SRR27421012.25060	NC_012152.1	9576
SRR27421012.54112	NC_012152.1	8837
SRR27421012.79000	NC_012152.1	5106
SRR27421012.93402	NC_012152.1	6908
SRR27421012.136639	NC_012152.1	5374
SRR27421012.40361	NC_012152.1	9887
SRR27421012.97925	NC_012152.1	6742
SRR27421012.94454	NC_012152.1	6319
SRR27421012.11157	NC_012152.1	6718
SRR27421012.120755	NC_012152.1	7088
SRR27421012.94350	NC_012152.1	6704
SRR27421012.104708	NC_012152.1	5941
SRR27421012.74932	NC_012152.1	6820
SRR27421012.143798	NC_012152.1	6867
SRR27421012.73913	NC_012152.1	6821
SRR27421012.101683	NC_012152.1	6960
SRR27421012.97190	NC_012152.1	5155
SRR27421012.2365	NC_012152.1	6785
SRR27421012.1451	NC_012152.1	6777
SRR27421012.98272	NC_012152.1	6590
SRR27421012.172229	NC_012152.1	14575
SRR27421012.82405	NC_012152.1	7853
SRR27421012.176332	NC_012152.1	6924
SRR27421012.111607	NC_012152.1	7223
SRR27421012.118027	NC_012152.1	9796
SRR27421012.30040	NC_012152.1	6159
SRR27421012.486	NC_012152.1	6161
SRR27421012.23777	NC_012152.1	6537
SRR27421012.148633	NC_012152.1	8252
SRR27421012.16701	NC_012152.1	5264
SRR27421012.18298	NC_012152.1	5258
SRR27421012.96901	NC_012152.1	9608
SRR27421012.159266	NC_012152.1	6737
SRR27421012.63515	NC_012152.1	9594
SRR27421012.146359	NC_012152.1	6696
SRR27421012.146307	NC_012152.1	6685
SRR27421012.91548	NC_012152.1	12175
SRR27421012.147913	NC_012152.1	5984
SRR27421012.66916	NC_012152.1	9575
SRR27421012.170025	NC_012152.1	6911
SRR27421012.35754	NC_012152.1	9470
SRR27421012.53425	NC_012152.1	9499
SRR27421012.69837	NC_012152.1	9141
SRR27421012.79511	NC_012152.1	10253
SRR27421012.159511	NC_012152.1	7081
SRR27421012.126266	NC_012152.1	6699
SRR27421012.147910	NC_012152.1	7155
SRR27421012.12541	NC_012152.1	6394
SRR27421012.74848	NC_012152.1	9823
SRR27421012.162168	NC_012152.1	9730
SRR27421012.62161	NC_012152.1	7600
SRR27421012.74869	NC_012152.1	6775
SRR27421012.63923	NC_012152.1	6502
SRR27421012.108704	NC_012152.1	9699
SRR27421012.165923	NC_012152.1	9465
SRR27421012.50136	NC_012152.1	14540
SRR27421012.59324	NC_012152.1	19479
SRR27421012.127383	NC_012152.1	17228
SRR27421012.147654	NC_012152.1	17845
SRR27421012.38347	NC_012152.1	8381
SRR27421012.162804	NC_012152.1	9224
SRR27421012.9762	NC_012152.1	6629
SRR27421012.30858	NC_012152.1	8164
SRR27421012.7476	NC_012152.1	9660
SRR27421012.7017	NC_012152.1	9672
SRR27421012.108634	NC_012152.1	6465
SRR27421012.17834	NC_012152.1	15466
SRR27421012.161467	NC_012152.1	6539
SRR27421012.57512	NC_012152.1	6034
SRR27421012.152162	NC_012152.1	9443
SRR27421012.155302	NC_012152.1	6855
SRR27421012.135029	NC_012152.1	14029
SRR27421012.150296	NC_012152.1	7337
SRR27421012.64043	NC_012152.1	5842
SRR27421012.107679	NC_012152.1	5312
SRR27421012.76640	NC_012152.1	10115
SRR27421012.170358	NC_012152.1	8254
SRR27421012.128589	NC_012152.1	9120
SRR27421012.78408	NC_012152.1	9443
SRR27421012.159880	NC_012152.1	14691
SRR27421012.174475	NC_012152.1	6772
SRR27421012.47636	NC_012152.1	6788
SRR27421012.58251	NC_012152.1	19140
SRR27421012.44729	NC_012152.1	8673
SRR27421012.5717	NC_012152.1	7203
SRR27421012.20342	NC_012152.1	10318
SRR27421012.42195	NC_012152.1	6208
SRR27421012.147806	NC_012152.1	7086
SRR27421012.154657	NC_012152.1	6531
SRR27421012.154701	NC_012152.1	9608
SRR27421012.43412	NC_012152.1	6200
SRR27421012.26027	NC_012152.1	17280
SRR27421012.142695	NC_012152.1	6592
SRR27421012.151092	NC_012152.1	6620
SRR27421012.111080	NC_012152.1	10047
SRR27421012.150543	NC_012152.1	5895
SRR27421012.159481	NC_012152.1	14443
SRR27421012.148057	NC_012152.1	6891
SRR27421012.4307	NC_012152.1	9663
SRR27421012.129521	NC_012152.1	9283
SRR27421012.61142	NC_012152.1	9657
SRR27421012.106977	NC_012152.1	9514
SRR27421012.156769	NC_012152.1	10721
SRR27421012.99466	NC_012152.1	9527
SRR27421012.8714	NC_012152.1	7884
SRR27421012.32807	NC_012152.1	6478
SRR27421012.58606	NC_012152.1	8653
SRR27421012.31199	NC_012152.1	9909
SRR27421012.101247	NC_012152.1	7015
SRR27421012.54198	NC_012152.1	8523
SRR27421012.58602	NC_012152.1	6960
SRR27421012.6832	NC_012152.1	7404
SRR27421012.104956	NC_012152.1	6817
SRR27421012.43951	NC_012152.1	6499
SRR27421012.54467	NC_012152.1	7718
SRR27421012.100997	NC_012152.1	32127
SRR27421012.97641	NC_012152.1	5347
SRR27421012.76613	NC_012152.1	7914
SRR27421012.124250	NC_012152.1	6899
SRR27421012.52237	NC_012152.1	9500
SRR27421012.101347	NC_012152.1	8461
SRR27421012.104857	NC_012152.1	6301
SRR27421012.90721	NC_012152.1	6582
SRR27421012.91938	NC_012152.1	6611
SRR27421012.24805	NC_012152.1	6392
SRR27421012.147860	NC_012152.1	5998
SRR27421012.36995	NC_012152.1	8452
SRR27421012.15245	NC_012152.1	5276
SRR27421012.76687	NC_012152.1	7798
SRR27421012.94143	NC_012152.1	8074
SRR27421012.96551	NC_012152.1	10130
SRR27421012.2159	NC_012152.1	5468
SRR27421012.107794	NC_012152.1	14852
SRR27421012.125805	NC_012152.1	11498
SRR27421012.138454	NC_012152.1	7674
SRR27421012.73581	NC_012152.1	10604
SRR27421012.120001	NC_012152.1	8741
SRR27421012.133968	NC_012152.1	5443
SRR27421012.99950	NC_012152.1	11167
SRR27421012.83931	NC_012152.1	7771
SRR27421012.103277	NC_012152.1	8242
SRR27421012.122956	NC_012152.1	9679
SRR27421012.176308	NC_012152.1	17116
SRR27421012.120341	NC_012152.1	7538
SRR27421012.2452	NC_012152.1	9707
SRR27421012.86659	NC_012152.1	8071
SRR27421012.41543	NC_012152.1	6596
SRR27421012.59203	NC_012152.1	19709
SRR27421012.151879	NC_012152.1	9864
SRR27421012.130340	NC_012152.1	17093
SRR27421012.166290	NC_012152.1	11429
SRR27421012.70642	NC_012152.1	6835
SRR27421012.92010	NC_012152.1	7119
SRR27421012.124816	NC_012152.1	6798
SRR27421012.154629	NC_012152.1	6357
SRR27421012.138311	NC_012152.1	7326
SRR27421012.19409	NC_012152.1	6123
SRR27421012.23848	NC_012152.1	6870
SRR27421012.117179	NC_012152.1	9495
SRR27421012.64690	NC_012152.1	9176
SRR27421012.90287	NC_012152.1	5037
SRR27421012.48187	NC_012152.1	6707
SRR27421012.143332	NC_012152.1	6583
SRR27421012.63729	NC_012152.1	12085
SRR27421012.22801	NC_012152.1	9621
SRR27421012.22330	NC_012152.1	9594
SRR27421012.170023	NC_012152.1	7027
SRR27421012.92638	NC_012152.1	5124
SRR27421012.67696	NC_012152.1	6965
SRR27421012.137039	NC_012152.1	6446
SRR27421012.21399	NC_012152.1	13486
SRR27421012.131487	NC_012152.1	6740
SRR27421012.145515	NC_012152.1	8486
SRR27421012.77669	NC_012152.1	6972
SRR27421012.17778	NC_012152.1	9385
SRR27421012.26374	NC_012152.1	6166
SRR27421012.58890	NC_012152.1	6648
SRR27421012.167019	NC_012152.1	7615
SRR27421012.135056	NC_012152.1	6732
SRR27421012.50442	NC_012152.1	9723
SRR27421012.143014	NC_012152.1	11639
SRR27421012.161826	NC_012152.1	5978
SRR27421012.107143	NC_012152.1	6521
SRR27421012.130703	NC_012152.1	10237
SRR27421012.122079	NC_012152.1	5784
SRR27421012.73060	NC_012152.1	6624
SRR27421012.56172	NC_012152.1	9744
SRR27421012.157468	NC_012152.1	8599
SRR27421012.113232	NC_012152.1	9089
SRR27421012.103523	NC_012152.1	5130
SRR27421012.162061	NC_012152.1	6687
SRR27421012.157310	NC_012152.1	6699
SRR27421012.22314	NC_012152.1	5843
SRR27421012.50153	NC_012152.1	6747
SRR27421012.164940	NC_012152.1	6383
SRR27421012.5124	NC_012152.1	10448
SRR27421012.7415	NC_012152.1	7300
SRR27421012.116632	NC_012152.1	5904
SRR27421012.129758	NC_012152.1	8799
SRR27421012.6703	NC_012152.1	6740
SRR27421012.94674	NC_012152.1	6617
SRR27421012.72485	NC_012152.1	9545
SRR27421012.163298	NC_012152.1	6652
SRR27421012.161316	NC_012152.1	9915
SRR27421012.109209	NC_012152.1	8831
SRR27421012.27221	NC_012152.1	6495
SRR27421012.146730	NC_012152.1	9812
SRR27421012.72128	NC_012152.1	6174
SRR27421012.121985	NC_012152.1	9152
SRR27421012.124698	NC_012152.1	9656
SRR27421012.18736	NC_012152.1	5461
SRR27421012.135591	NC_012152.1	10992
SRR27421012.92295	NC_012152.1	7930
SRR27421012.61180	NC_012152.1	12691
SRR27421012.8362	NC_012152.1	9900
SRR27421012.166300	NC_012152.1	7991
SRR27421012.106156	NC_012152.1	9645
SRR27421012.96505	NC_012152.1	7273
SRR27421012.140252	NC_012152.1	8643
SRR27421012.74276	NC_012152.1	6225
SRR27421012.74721	NC_012152.1	6216
SRR27421012.107859	NC_012152.1	6406
SRR27421012.170620	NC_012152.1	6395
SRR27421012.144208	NC_012152.1	9709
SRR27421012.15829	NC_012152.1	6723
SRR27421012.41575	NC_012152.1	7005
SRR27421012.21448	NC_012152.1	6653
SRR27421012.95947	NC_012152.1	6005
SRR27421012.108839	NC_012152.1	6718
SRR27421012.124244	NC_012152.1	9104
SRR27421012.24184	NC_012152.1	7151
SRR27421012.38084	NC_012152.1	6575
SRR27421012.40185	NC_012152.1	7080
SRR27421012.55723	NC_012152.1	7042
SRR27421012.11729	NC_012152.1	6915
SRR27421012.12381	NC_012152.1	6970
SRR27421012.41758	NC_012152.1	7048
SRR27421012.176419	NC_012152.1	9964
SRR27421012.8024	NC_012152.1	17554
SRR27421012.73019	NC_012152.1	8013
SRR27421012.143552	NC_012152.1	10124
SRR27421012.118926	NC_012152.1	7912
SRR27421012.150441	NC_012152.1	7085
SRR27421012.63502	NC_012152.1	6813
SRR27421012.32074	NC_012152.1	8257
SRR27421012.91859	NC_012152.1	11609
SRR27421012.154573	NC_012152.1	6650
SRR27421012.154197	NC_012152.1	6598
SRR27421012.175733	NC_012152.1	7074
SRR27421012.42138	NC_012152.1	7435
SRR27421012.121532	NC_012152.1	8502
SRR27421012.145229	NC_012152.1	13535
SRR27421012.10242	NC_012152.1	15948
SRR27421012.25769	NC_012152.1	6153
SRR27421012.91823	NC_012152.1	15780
SRR27421012.90670	NC_012152.1	7027
SRR27421012.111908	NC_012152.1	6353
SRR27421012.34900	NC_012152.1	7572
SRR27421012.92217	NC_012152.1	6218
SRR27421012.11357	NC_012152.1	7289
SRR27421012.41779	NC_012152.1	17782
SRR27421012.42697	NC_012152.1	6405
SRR27421012.105129	NC_012152.1	7714
SRR27421012.107895	NC_012152.1	6799
SRR27421012.81441	NC_012152.1	5116
SRR27421012.18121	NC_012152.1	6853
SRR27421012.130502	NC_012152.1	13699
SRR27421012.57491	NC_012152.1	6132
SRR27421012.71555	NC_012152.1	6989
SRR27421012.54419	NC_012152.1	9367
